colour	x	y	group	key	clickSelects	showSelected1	PANEL
#666666	6	23.8148275862069	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	7	23.46	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	8	23.4177586206897	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	9	23.6835087719298	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	10	24.2118965517241	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	11	24.6033333333333	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	12	24.93	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	13	24.8268421052632	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	14	24.8201724137931	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	15	24.93	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	16	25.2003448275862	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	17	24.3540350877193	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	18	23.578275862069	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	19	23.46	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	20	23.4093103448276	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	21	23.090350877193	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	22	23.4684482758621	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	23	23.1161403508772	11	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	1
#666666	0	21.2223275862069	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	1	22.3886440677966	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	2	22.48	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	3	22.48	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	4	22.48	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	5	22.475775862069	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	6	21.9279661016949	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	7	21.4508620689655	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	8	21.5624576271186	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	9	22.1716379310345	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	10	22.8736752136752	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	11	23.0998290598291	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	12	23.1178448275862	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	13	22.7789830508475	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	14	23.3670689655172	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	15	23.705	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	16	23.2530172413793	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	17	22.4135593220339	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	18	21.8037931034483	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	19	21.518275862069	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	20	22.183813559322	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	21	22.97	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	22	22.7374576271186	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	23	21.6631034482759	12	Friday 03 Jun 2016	Friday 03 Jun 2016	Friday 03 Jun 2016	1
#666666	0	23.3654385964912	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	1	22.97	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	2	22.97	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	3	22.9531034482759	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	4	22.9528070175439	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	5	22.97	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	6	22.97	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	7	22.97	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	8	22.8152631578947	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	9	22.8094827586207	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	10	23.2794736842105	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	11	24.0175862068966	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	12	24.44	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	13	24.4737931034483	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	14	24.44	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	15	24.5498275862069	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	16	24.1391228070175	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	17	23.5444827586207	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	18	23.46	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	19	23.5275862068966	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	20	23.9585964912281	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	21	23.5698275862069	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	22	23.46	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	23	23.46	13	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	1
#666666	0	23.2487931034483	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	1	23.6104385964912	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	2	23.9415517241379	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	3	23.95	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	4	23.95	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	5	23.95	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	6	23.2614655172414	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	7	22.48	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	8	22.0998275862069	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	9	21.994298245614	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	10	22.1927586206897	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	11	22.2049122807018	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	12	22.0026724137931	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	13	22.2650877192982	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	14	22.48	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	15	22.845350877193	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	16	22.606724137931	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	17	22.4198245614035	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	18	21.9734482758621	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	19	21.6615789473684	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	20	22.3326724137931	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	21	22.97	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	22	22.0185344827586	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	23	21.4799122807018	14	Friday 03 Nov 2017	Friday 03 Nov 2017	Friday 03 Nov 2017	1
#666666	0	22.7841379310345	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	1	22.9957894736842	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	2	23.46	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	3	23.46	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	4	23.46	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	5	23.46	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	6	22.8263793103448	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	7	22.1963157894737	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	8	22.0998275862069	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	9	22.0157894736842	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	10	22.4124137931035	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	11	22.8238596491228	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	12	23.3670689655172	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	13	23.5029824561404	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	14	23.5191379310345	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	15	23.219298245614	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	16	22.6151724137931	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	17	22.7378947368421	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	18	22.2858620689655	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	19	22.600350877193	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	20	23.46	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	21	23.46	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	22	23.46	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	23	23.46	15	Friday 04 Aug 2017	Friday 04 Aug 2017	Friday 04 Aug 2017	1
#666666	0	23.6577192982456	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	1	23.3839655172414	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	2	22.97	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	3	22.9066379310345	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	4	22.7507894736842	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	5	22.48	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	6	22.6519298245614	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	7	22.8475	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	8	23.0301754385965	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	9	23.46	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	10	23.9027192982456	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	11	24.1189655172414	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	12	24.4485964912281	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	13	24.4611206896552	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	14	24.8225438596491	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	15	25.2594827586207	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	16	25.4326315789474	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	17	24.6343103448276	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	18	24.2551754385965	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	19	24.3597413793104	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	20	24.1262280701754	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	21	24.2625862068966	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	22	24.44	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	23	23.9795689655172	16	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1
#666666	0	22.0531578947368	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	1	22.48	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	2	22.48	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	3	22.48	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	4	22.48	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	5	22.48	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	6	22.2564912280702	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	7	21.9403448275862	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	8	21.5352631578947	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	9	21.858275862069	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	10	22.5917543859649	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	11	22.9446551724138	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	12	22.7808771929825	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	13	22.5560344827586	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	14	22.720701754386	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	15	22.97	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	16	22.8840350877193	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	17	22.48	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	18	22.0185964912281	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	19	21.3410344827586	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	20	21.7878947368421	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	21	22.4884482758621	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	22	22.720701754386	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	23	22.9277586206897	17	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	1
#666666	0	20.9693103448276	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	1	20.53	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	2	20.53	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	3	20.9058139534884	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	4	22.0530409356725	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	5	22.1533333333333	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	6	21.596936416185	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	7	20.840523255814	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	8	20.6574566473988	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	9	21.6323255813953	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	10	21.6579069767442	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	11	22.0908823529412	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	12	22.2564912280702	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	13	22.3119186046512	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	14	22.4375144508671	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	15	22.6138953488372	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	16	22.48	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	17	22.3752023121387	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	18	21.8890285714286	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	19	21.3494827586207	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	20	22.3336723163842	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	21	22.48	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	22	22.4827683615819	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	23	22.482816091954	18	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	1
#666666	0	23.5444827586207	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	1	23.9414035087719	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	2	24.4062068965517	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	3	24.4314035087719	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	4	24.44	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	5	24.4314035087719	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	6	23.5698275862069	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	7	22.9270175438597	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	8	22.7503448275862	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	9	23.1935087719298	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	10	23.2910344827586	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	11	23.9156140350877	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	12	24.1189655172414	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	13	23.9929824561404	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	14	24.1865517241379	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	15	24.4485964912281	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	16	24.1274137931035	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	17	23.8382456140351	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	18	23.823275862069	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	19	23.4514035087719	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	20	23.4768965517241	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	21	24.0273684210526	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	22	24.3301724137931	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	23	24.2164912280702	19	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1
#666666	0	22.6777192982456	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	1	22.97	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	2	22.97	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	3	22.9615517241379	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	4	22.8324561403509	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	5	22.97	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	6	22.9270175438597	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	7	22.353275862069	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	8	22.5573684210526	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	9	22.97	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	10	23.0215789473684	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	11	23.4346551724138	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	12	23.46	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	13	23.46	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	14	23.4685964912281	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	15	23.4937931034483	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	16	23.8812280701754	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	17	23.5275862068966	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	18	23.46	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	19	23.1727586206897	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	20	23.2364912280702	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	21	23.096724137931	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	22	23.0645614035088	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	23	22.4631034482759	20	Friday 05 Jan 2018	Friday 05 Jan 2018	Friday 05 Jan 2018	1
#666666	0	20.9608620689655	21	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	1
#666666	1	20.8628070175439	21	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	1
#666666	2	19.8963793103448	21	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	1
#666666	3	21.8128070175439	21	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	1
#666666	4	22.2687931034483	21	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	1
#666666	5	22.48	21	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	1
#666666	6	20.8243103448276	21	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	1
#666666	7	19.6015789473684	21	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	1
#666666	8	19.4570689655172	21	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	1
#666666	9	20.0142105263158	21	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	1
#666666	10	20.5722413793103	21	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	1
#666666	11	21.7621052631579	21	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	1
#666666	12	22.361724137931	21	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	1
#666666	13	21.3784210526316	21	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	1
#666666	14	21.0791379310345	21	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	1
#666666	15	20.899649122807	21	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	1
#666666	16	21.0284482758621	21	Friday 05 May 2017	Friday 05 May 2017	Friday 05 May 2017	1
