x	y	label	clickSelects	showSelected1	PANEL	group
11	19.1762711864407	19.2	Sunday 10 Jul 2016	Sunday 10 Jul 2016	1	409
2	19.5387356321839	19.5	Monday 11 Jul 2016	Monday 11 Jul 2016	1	167
5	21.5072159090909	21.5	Monday 11 Jul 2016	Monday 11 Jul 2016	1	167
22	19.5387356321839	19.5	Monday 11 Jul 2016	Monday 11 Jul 2016	1	167
0	19.547134502924	19.5	Tuesday 12 Jul 2016	Tuesday 12 Jul 2016	1	664
5	21.9702352941176	22.0	Tuesday 12 Jul 2016	Tuesday 12 Jul 2016	1	664
1	20.2354335260116	20.2	Wednesday 13 Jul 2016	Wednesday 13 Jul 2016	1	792
5	21.99	22.0	Wednesday 13 Jul 2016	Wednesday 13 Jul 2016	1	792
15	21.99	22.0	Wednesday 13 Jul 2016	Wednesday 13 Jul 2016	1	792
0	21.99	22.0	Thursday 14 Jul 2016	Thursday 14 Jul 2016	1	549
1	21.99	22.0	Thursday 14 Jul 2016	Thursday 14 Jul 2016	1	549
2	21.99	22.0	Thursday 14 Jul 2016	Thursday 14 Jul 2016	1	549
3	21.99	22.0	Thursday 14 Jul 2016	Thursday 14 Jul 2016	1	549
4	21.99	22.0	Thursday 14 Jul 2016	Thursday 14 Jul 2016	1	549
5	21.99	22.0	Thursday 14 Jul 2016	Thursday 14 Jul 2016	1	549
19	20.2354335260116	20.2	Thursday 14 Jul 2016	Thursday 14 Jul 2016	1	549
22	21.99	22.0	Thursday 14 Jul 2016	Thursday 14 Jul 2016	1	549
23	21.99	22.0	Thursday 14 Jul 2016	Thursday 14 Jul 2016	1	549
0	21.99	22.0	Friday 15 Jul 2016	Friday 15 Jul 2016	1	61
4	21.99	22.0	Friday 15 Jul 2016	Friday 15 Jul 2016	1	61
18	19.9798245614035	20.0	Friday 15 Jul 2016	Friday 15 Jul 2016	1	61
8	19.55	19.6	Saturday 16 Jul 2016	Saturday 16 Jul 2016	1	311
9	19.55	19.6	Saturday 16 Jul 2016	Saturday 16 Jul 2016	1	311
10	19.55	19.6	Saturday 16 Jul 2016	Saturday 16 Jul 2016	1	311
11	19.55	19.6	Saturday 16 Jul 2016	Saturday 16 Jul 2016	1	311
12	19.55	19.6	Saturday 16 Jul 2016	Saturday 16 Jul 2016	1	311
13	19.55	19.6	Saturday 16 Jul 2016	Saturday 16 Jul 2016	1	311
14	19.55	19.6	Saturday 16 Jul 2016	Saturday 16 Jul 2016	1	311
16	19.55	19.6	Saturday 16 Jul 2016	Saturday 16 Jul 2016	1	311
17	19.55	19.6	Saturday 16 Jul 2016	Saturday 16 Jul 2016	1	311
23	21.598275862069	21.6	Saturday 16 Jul 2016	Saturday 16 Jul 2016	1	311
0	21.8805263157895	21.9	Sunday 17 Jul 2016	Sunday 17 Jul 2016	1	438
11	19.55	19.6	Sunday 17 Jul 2016	Sunday 17 Jul 2016	1	438
12	19.55	19.6	Sunday 17 Jul 2016	Sunday 17 Jul 2016	1	438
13	19.55	19.6	Sunday 17 Jul 2016	Sunday 17 Jul 2016	1	438
14	19.55	19.6	Sunday 17 Jul 2016	Sunday 17 Jul 2016	1	438
16	19.55	19.6	Sunday 17 Jul 2016	Sunday 17 Jul 2016	1	438
3	19.5057062146893	19.5	Monday 18 Jul 2016	Monday 18 Jul 2016	1	196
15	21.4987356321839	21.5	Monday 18 Jul 2016	Monday 18 Jul 2016	1	196
3	21.5210344827586	21.5	Tuesday 19 Jul 2016	Tuesday 19 Jul 2016	1	693
22	19.5815204678363	19.6	Tuesday 19 Jul 2016	Tuesday 19 Jul 2016	1	693
5	21.5696610169492	21.6	Wednesday 20 Jul 2016	Wednesday 20 Jul 2016	1	821
8	19.7245977011494	19.7	Wednesday 20 Jul 2016	Wednesday 20 Jul 2016	1	821
2	21.9384745762712	21.9	Thursday 21 Jul 2016	Thursday 21 Jul 2016	1	578
23	19.5753448275862	19.6	Thursday 21 Jul 2016	Thursday 21 Jul 2016	1	578
5	21.5624137931035	21.6	Friday 22 Jul 2016	Friday 22 Jul 2016	1	89
23	19.4848554913295	19.5	Friday 22 Jul 2016	Friday 22 Jul 2016	1	89
5	19.3134482758621	19.3	Saturday 23 Jul 2016	Saturday 23 Jul 2016	1	339
22	21.6451724137931	21.6	Saturday 23 Jul 2016	Saturday 23 Jul 2016	1	339
3	21.512774566474	21.5	Sunday 24 Jul 2016	Sunday 24 Jul 2016	1	466
10	19.55	19.6	Sunday 24 Jul 2016	Sunday 24 Jul 2016	1	466
11	19.55	19.6	Sunday 24 Jul 2016	Sunday 24 Jul 2016	1	466
12	19.55	19.6	Sunday 24 Jul 2016	Sunday 24 Jul 2016	1	466
13	19.55	19.6	Sunday 24 Jul 2016	Sunday 24 Jul 2016	1	466
14	19.55	19.6	Sunday 24 Jul 2016	Sunday 24 Jul 2016	1	466
16	19.55	19.6	Sunday 24 Jul 2016	Sunday 24 Jul 2016	1	466
17	19.55	19.6	Sunday 24 Jul 2016	Sunday 24 Jul 2016	1	466
3	21.51	21.5	Monday 25 Jul 2016	Monday 25 Jul 2016	1	224
4	21.51	21.5	Monday 25 Jul 2016	Monday 25 Jul 2016	1	224
5	21.51	21.5	Monday 25 Jul 2016	Monday 25 Jul 2016	1	224
21	19.6372988505747	19.6	Monday 25 Jul 2016	Monday 25 Jul 2016	1	224
1	19.5809770114943	19.6	Tuesday 26 Jul 2016	Tuesday 26 Jul 2016	1	721
5	21.5654913294798	21.6	Tuesday 26 Jul 2016	Tuesday 26 Jul 2016	1	721
4	21.7738596491228	21.8	Wednesday 27 Jul 2016	Wednesday 27 Jul 2016	1	849
8	19.8329166666667	19.8	Wednesday 27 Jul 2016	Wednesday 27 Jul 2016	1	849
5	22.1871264367816	22.2	Thursday 28 Jul 2016	Thursday 28 Jul 2016	1	606
20	20.0314534883721	20.0	Thursday 28 Jul 2016	Thursday 28 Jul 2016	1	606
5	21.51	21.5	Friday 29 Jul 2016	Friday 29 Jul 2016	1	117
19	19.55	19.6	Friday 29 Jul 2016	Friday 29 Jul 2016	1	117
23	21.51	21.5	Friday 29 Jul 2016	Friday 29 Jul 2016	1	117
3	21.5128070175439	21.5	Saturday 30 Jul 2016	Saturday 30 Jul 2016	1	367
11	19.55	19.6	Saturday 30 Jul 2016	Saturday 30 Jul 2016	1	367
12	19.55	19.6	Saturday 30 Jul 2016	Saturday 30 Jul 2016	1	367
16	19.55	19.6	Saturday 30 Jul 2016	Saturday 30 Jul 2016	1	367
17	19.55	19.6	Saturday 30 Jul 2016	Saturday 30 Jul 2016	1	367
10	19.55	19.6	Sunday 31 Jul 2016	Sunday 31 Jul 2016	1	493
11	19.55	19.6	Sunday 31 Jul 2016	Sunday 31 Jul 2016	1	493
12	19.55	19.6	Sunday 31 Jul 2016	Sunday 31 Jul 2016	1	493
13	19.55	19.6	Sunday 31 Jul 2016	Sunday 31 Jul 2016	1	493
14	19.55	19.6	Sunday 31 Jul 2016	Sunday 31 Jul 2016	1	493
19	21.5208474576271	21.5	Sunday 31 Jul 2016	Sunday 31 Jul 2016	1	493
7	20.042865497076	20.0	Monday 01 Aug 2016	Monday 01 Aug 2016	1	124
15	22.4828	22.5	Monday 01 Aug 2016	Monday 01 Aug 2016	1	124
14	23.4657309941521	23.5	Tuesday 02 Aug 2016	Tuesday 02 Aug 2016	1	621
23	20.6060344827586	20.6	Tuesday 02 Aug 2016	Tuesday 02 Aug 2016	1	621
7	21.0312643678161	21.0	Wednesday 03 Aug 2016	Wednesday 03 Aug 2016	1	749
15	23.8993103448276	23.9	Wednesday 03 Aug 2016	Wednesday 03 Aug 2016	1	749
23	21.0312643678161	21.0	Wednesday 03 Aug 2016	Wednesday 03 Aug 2016	1	749
15	24.298813559322	24.3	Thursday 04 Aug 2016	Thursday 04 Aug 2016	1	506
23	20.5413294797688	20.5	Thursday 04 Aug 2016	Thursday 04 Aug 2016	1	506
1	20.53	20.5	Friday 05 Aug 2016	Friday 05 Aug 2016	1	18
2	20.53	20.5	Friday 05 Aug 2016	Friday 05 Aug 2016	1	18
15	22.6138953488372	22.6	Friday 05 Aug 2016	Friday 05 Aug 2016	1	18
0	22.4884482758621	22.5	Saturday 06 Aug 2016	Saturday 06 Aug 2016	1	268
15	20.9999415204678	21.0	Saturday 06 Aug 2016	Saturday 06 Aug 2016	1	268
0	22.48	22.5	Sunday 07 Aug 2016	Sunday 07 Aug 2016	1	395
2	22.48	22.5	Sunday 07 Aug 2016	Sunday 07 Aug 2016	1	395
11	20.53	20.5	Sunday 07 Aug 2016	Sunday 07 Aug 2016	1	395
19	22.48	22.5	Sunday 07 Aug 2016	Sunday 07 Aug 2016	1	395
16	23.1541040462428	23.2	Monday 08 Aug 2016	Monday 08 Aug 2016	1	153
23	20.532816091954	20.5	Monday 08 Aug 2016	Monday 08 Aug 2016	1	153
1	20.4849425287356	20.5	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1	650
15	23.6835087719298	23.7	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	1	650
15	23.4055555555556	23.4	Wednesday 10 Aug 2016	Wednesday 10 Aug 2016	1	778
23	21.0000581395349	21.0	Wednesday 10 Aug 2016	Wednesday 10 Aug 2016	1	778
16	23.5529310344828	23.6	Thursday 11 Aug 2016	Thursday 11 Aug 2016	1	535
23	20.5825988700565	20.6	Thursday 11 Aug 2016	Thursday 11 Aug 2016	1	535
7	20.532816091954	20.5	Friday 12 Aug 2016	Friday 12 Aug 2016	1	47
23	22.48	22.5	Friday 12 Aug 2016	Friday 12 Aug 2016	1	47
0	22.48	22.5	Saturday 13 Aug 2016	Saturday 13 Aug 2016	1	297
1	22.48	22.5	Saturday 13 Aug 2016	Saturday 13 Aug 2016	1	297
2	22.48	22.5	Saturday 13 Aug 2016	Saturday 13 Aug 2016	1	297
3	22.48	22.5	Saturday 13 Aug 2016	Saturday 13 Aug 2016	1	297
16	20.4624137931034	20.5	Saturday 13 Aug 2016	Saturday 13 Aug 2016	1	297
4	22.48	22.5	Sunday 14 Aug 2016	Sunday 14 Aug 2016	1	424
11	20.53	20.5	Sunday 14 Aug 2016	Sunday 14 Aug 2016	1	424
12	20.53	20.5	Sunday 14 Aug 2016	Sunday 14 Aug 2016	1	424
13	20.53	20.5	Sunday 14 Aug 2016	Sunday 14 Aug 2016	1	424
14	20.53	20.5	Sunday 14 Aug 2016	Sunday 14 Aug 2016	1	424
16	20.53	20.5	Sunday 14 Aug 2016	Sunday 14 Aug 2016	1	424
7	20.5214035087719	20.5	Monday 15 Aug 2016	Monday 15 Aug 2016	1	182
15	23.46	23.5	Monday 15 Aug 2016	Monday 15 Aug 2016	1	182
4	20.53	20.5	Tuesday 16 Aug 2016	Tuesday 16 Aug 2016	1	679
7	20.53	20.5	Tuesday 16 Aug 2016	Tuesday 16 Aug 2016	1	679
14	23.6965517241379	23.7	Tuesday 16 Aug 2016	Tuesday 16 Aug 2016	1	679
8	20.5046551724138	20.5	Wednesday 17 Aug 2016	Wednesday 17 Aug 2016	1	807
16	23.0460344827586	23.0	Wednesday 17 Aug 2016	Wednesday 17 Aug 2016	1	807
15	23.46	23.5	Thursday 18 Aug 2016	Thursday 18 Aug 2016	1	564
23	20.53	20.5	Thursday 18 Aug 2016	Thursday 18 Aug 2016	1	564
2	22.48	22.5	Friday 19 Aug 2016	Friday 19 Aug 2016	1	76
3	22.48	22.5	Friday 19 Aug 2016	Friday 19 Aug 2016	1	76
4	22.48	22.5	Friday 19 Aug 2016	Friday 19 Aug 2016	1	76
5	22.48	22.5	Friday 19 Aug 2016	Friday 19 Aug 2016	1	76
8	20.53	20.5	Friday 19 Aug 2016	Friday 19 Aug 2016	1	76
23	22.48	22.5	Friday 19 Aug 2016	Friday 19 Aug 2016	1	76
0	22.48	22.5	Saturday 20 Aug 2016	Saturday 20 Aug 2016	1	326
1	22.48	22.5	Saturday 20 Aug 2016	Saturday 20 Aug 2016	1	326
2	22.48	22.5	Saturday 20 Aug 2016	Saturday 20 Aug 2016	1	326
3	22.48	22.5	Saturday 20 Aug 2016	Saturday 20 Aug 2016	1	326
4	22.48	22.5	Saturday 20 Aug 2016	Saturday 20 Aug 2016	1	326
5	22.48	22.5	Saturday 20 Aug 2016	Saturday 20 Aug 2016	1	326
6	22.48	22.5	Saturday 20 Aug 2016	Saturday 20 Aug 2016	1	326
21	20.9770175438597	21.0	Saturday 20 Aug 2016	Saturday 20 Aug 2016	1	326
6	22.4884482758621	22.5	Sunday 21 Aug 2016	Sunday 21 Aug 2016	1	453
16	20.5722413793103	20.6	Sunday 21 Aug 2016	Sunday 21 Aug 2016	1	453
2	20.7581034482759	20.8	Monday 22 Aug 2016	Monday 22 Aug 2016	1	211
14	22.9446551724138	22.9	Monday 22 Aug 2016	Monday 22 Aug 2016	1	211
8	21.0453448275862	21.0	Tuesday 23 Aug 2016	Tuesday 23 Aug 2016	1	708
15	23.2536842105263	23.3	Tuesday 23 Aug 2016	Tuesday 23 Aug 2016	1	708
16	23.088275862069	23.1	Wednesday 24 Aug 2016	Wednesday 24 Aug 2016	1	836
22	20.926724137931	20.9	Wednesday 24 Aug 2016	Wednesday 24 Aug 2016	1	836
13	22.97	23.0	Thursday 25 Aug 2016	Thursday 25 Aug 2016	1	593
21	20.8989473684211	20.9	Thursday 25 Aug 2016	Thursday 25 Aug 2016	1	593
14	23.0037931034483	23.0	Friday 26 Aug 2016	Friday 26 Aug 2016	1	104
20	21.0284482758621	21.0	Friday 26 Aug 2016	Friday 26 Aug 2016	1	104
5	22.8754385964912	22.9	Saturday 27 Aug 2016	Saturday 27 Aug 2016	1	354
9	21.51	21.5	Saturday 27 Aug 2016	Saturday 27 Aug 2016	1	354
10	21.51	21.5	Saturday 27 Aug 2016	Saturday 27 Aug 2016	1	354
11	21.51	21.5	Saturday 27 Aug 2016	Saturday 27 Aug 2016	1	354
12	21.51	21.5	Saturday 27 Aug 2016	Saturday 27 Aug 2016	1	354
3	22.4885964912281	22.5	Sunday 28 Aug 2016	Sunday 28 Aug 2016	1	481
5	22.4885964912281	22.5	Sunday 28 Aug 2016	Sunday 28 Aug 2016	1	481
19	20.8050877192982	20.8	Sunday 28 Aug 2016	Sunday 28 Aug 2016	1	481
0	21.0453448275862	21.0	Monday 29 Aug 2016	Monday 29 Aug 2016	1	239
14	22.5475862068966	22.5	Monday 29 Aug 2016	Monday 29 Aug 2016	1	239
15	23.6233333333333	23.6	Tuesday 30 Aug 2016	Tuesday 30 Aug 2016	1	736
21	21.0285964912281	21.0	Tuesday 30 Aug 2016	Tuesday 30 Aug 2016	1	736
0	21.0115517241379	21.0	Wednesday 31 Aug 2016	Wednesday 31 Aug 2016	1	863
4	23.46	23.5	Wednesday 31 Aug 2016	Wednesday 31 Aug 2016	1	863
5	23.46	23.5	Wednesday 31 Aug 2016	Wednesday 31 Aug 2016	1	863
7	21.9985964912281	22.0	Thursday 01 Sep 2016	Thursday 01 Sep 2016	1	498
16	23.4685964912281	23.5	Thursday 01 Sep 2016	Thursday 01 Sep 2016	1	498
13	23.4431034482759	23.4	Friday 02 Sep 2016	Friday 02 Sep 2016	1	10
20	21.1317543859649	21.1	Friday 02 Sep 2016	Friday 02 Sep 2016	1	10
11	21.02	21.0	Saturday 03 Sep 2016	Saturday 03 Sep 2016	1	260
12	21.02	21.0	Saturday 03 Sep 2016	Saturday 03 Sep 2016	1	260
13	21.02	21.0	Saturday 03 Sep 2016	Saturday 03 Sep 2016	1	260
14	21.02	21.0	Saturday 03 Sep 2016	Saturday 03 Sep 2016	1	260
15	21.02	21.0	Saturday 03 Sep 2016	Saturday 03 Sep 2016	1	260
20	22.6519298245614	22.7	Saturday 03 Sep 2016	Saturday 03 Sep 2016	1	260
0	22.48	22.5	Sunday 04 Sep 2016	Sunday 04 Sep 2016	1	387
1	22.48	22.5	Sunday 04 Sep 2016	Sunday 04 Sep 2016	1	387
2	22.48	22.5	Sunday 04 Sep 2016	Sunday 04 Sep 2016	1	387
3	22.48	22.5	Sunday 04 Sep 2016	Sunday 04 Sep 2016	1	387
4	22.48	22.5	Sunday 04 Sep 2016	Sunday 04 Sep 2016	1	387
5	22.48	22.5	Sunday 04 Sep 2016	Sunday 04 Sep 2016	1	387
6	22.48	22.5	Sunday 04 Sep 2016	Sunday 04 Sep 2016	1	387
14	20.9512280701754	21.0	Sunday 04 Sep 2016	Sunday 04 Sep 2016	1	387
3	22.48	22.5	Monday 05 Sep 2016	Monday 05 Sep 2016	1	144
11	20.7243103448276	20.7	Monday 05 Sep 2016	Monday 05 Sep 2016	1	144
15	23.46	23.5	Tuesday 06 Sep 2016	Tuesday 06 Sep 2016	1	641
21	21.1208620689655	21.1	Tuesday 06 Sep 2016	Tuesday 06 Sep 2016	1	641
8	21.2349122807018	21.2	Wednesday 07 Sep 2016	Wednesday 07 Sep 2016	1	769
15	23.578275862069	23.6	Wednesday 07 Sep 2016	Wednesday 07 Sep 2016	1	769
12	23.4857894736842	23.5	Thursday 08 Sep 2016	Thursday 08 Sep 2016	1	526
20	21.51	21.5	Thursday 08 Sep 2016	Thursday 08 Sep 2016	1	526
21	21.51	21.5	Thursday 08 Sep 2016	Thursday 08 Sep 2016	1	526
15	23.8824137931035	23.9	Friday 09 Sep 2016	Friday 09 Sep 2016	1	38
22	21.269298245614	21.3	Friday 09 Sep 2016	Friday 09 Sep 2016	1	38
0	22.9184210526316	22.9	Saturday 10 Sep 2016	Saturday 10 Sep 2016	1	288
16	21.1575438596491	21.2	Saturday 10 Sep 2016	Saturday 10 Sep 2016	1	288
0	22.48	22.5	Sunday 11 Sep 2016	Sunday 11 Sep 2016	1	415
1	22.48	22.5	Sunday 11 Sep 2016	Sunday 11 Sep 2016	1	415
2	22.48	22.5	Sunday 11 Sep 2016	Sunday 11 Sep 2016	1	415
3	22.48	22.5	Sunday 11 Sep 2016	Sunday 11 Sep 2016	1	415
4	22.48	22.5	Sunday 11 Sep 2016	Sunday 11 Sep 2016	1	415
5	22.48	22.5	Sunday 11 Sep 2016	Sunday 11 Sep 2016	1	415
6	22.48	22.5	Sunday 11 Sep 2016	Sunday 11 Sep 2016	1	415
10	21.02	21.0	Sunday 11 Sep 2016	Sunday 11 Sep 2016	1	415
11	21.02	21.0	Sunday 11 Sep 2016	Sunday 11 Sep 2016	1	415
14	21.02	21.0	Sunday 11 Sep 2016	Sunday 11 Sep 2016	1	415
23	22.48	22.5	Sunday 11 Sep 2016	Sunday 11 Sep 2016	1	415
7	21.0284482758621	21.0	Monday 12 Sep 2016	Monday 12 Sep 2016	1	173
15	23.4431034482759	23.4	Monday 12 Sep 2016	Monday 12 Sep 2016	1	173
1	21.02	21.0	Tuesday 13 Sep 2016	Tuesday 13 Sep 2016	1	670
16	24.2250877192982	24.2	Tuesday 13 Sep 2016	Tuesday 13 Sep 2016	1	670
0	21.3268421052632	21.3	Wednesday 14 Sep 2016	Wednesday 14 Sep 2016	1	798
15	23.8401724137931	23.8	Wednesday 14 Sep 2016	Wednesday 14 Sep 2016	1	798
2	21.02	21.0	Thursday 15 Sep 2016	Thursday 15 Sep 2016	1	555
14	23.4685964912281	23.5	Thursday 15 Sep 2016	Thursday 15 Sep 2016	1	555
7	21.4756896551724	21.5	Friday 16 Sep 2016	Friday 16 Sep 2016	1	67
14	23.95	23.9	Friday 16 Sep 2016	Friday 16 Sep 2016	1	67
2	22.97	23.0	Saturday 17 Sep 2016	Saturday 17 Sep 2016	1	317
3	22.97	23.0	Saturday 17 Sep 2016	Saturday 17 Sep 2016	1	317
4	22.97	23.0	Saturday 17 Sep 2016	Saturday 17 Sep 2016	1	317
5	22.97	23.0	Saturday 17 Sep 2016	Saturday 17 Sep 2016	1	317
6	22.97	23.0	Saturday 17 Sep 2016	Saturday 17 Sep 2016	1	317
15	21.02	21.0	Saturday 17 Sep 2016	Saturday 17 Sep 2016	1	317
16	21.02	21.0	Saturday 17 Sep 2016	Saturday 17 Sep 2016	1	317
17	21.02	21.0	Saturday 17 Sep 2016	Saturday 17 Sep 2016	1	317
0	22.48	22.5	Sunday 18 Sep 2016	Sunday 18 Sep 2016	1	444
1	22.48	22.5	Sunday 18 Sep 2016	Sunday 18 Sep 2016	1	444
2	22.48	22.5	Sunday 18 Sep 2016	Sunday 18 Sep 2016	1	444
3	22.48	22.5	Sunday 18 Sep 2016	Sunday 18 Sep 2016	1	444
4	22.48	22.5	Sunday 18 Sep 2016	Sunday 18 Sep 2016	1	444
5	22.48	22.5	Sunday 18 Sep 2016	Sunday 18 Sep 2016	1	444
6	22.48	22.5	Sunday 18 Sep 2016	Sunday 18 Sep 2016	1	444
12	21.02	21.0	Sunday 18 Sep 2016	Sunday 18 Sep 2016	1	444
13	21.02	21.0	Sunday 18 Sep 2016	Sunday 18 Sep 2016	1	444
8	21.2521052631579	21.3	Monday 19 Sep 2016	Monday 19 Sep 2016	1	202
15	23.4431034482759	23.4	Monday 19 Sep 2016	Monday 19 Sep 2016	1	202
8	21.51	21.5	Tuesday 20 Sep 2016	Tuesday 20 Sep 2016	1	699
16	23.6663157894737	23.7	Tuesday 20 Sep 2016	Tuesday 20 Sep 2016	1	699
8	21.4326315789474	21.4	Wednesday 21 Sep 2016	Wednesday 21 Sep 2016	1	827
16	23.3482456140351	23.3	Wednesday 21 Sep 2016	Wednesday 21 Sep 2016	1	827
15	23.3839655172414	23.4	Thursday 22 Sep 2016	Thursday 22 Sep 2016	1	584
21	21.51	21.5	Thursday 22 Sep 2016	Thursday 22 Sep 2016	1	584
22	21.51	21.5	Thursday 22 Sep 2016	Thursday 22 Sep 2016	1	584
23	21.51	21.5	Thursday 22 Sep 2016	Thursday 22 Sep 2016	1	584
2	21.1833333333333	21.2	Friday 23 Sep 2016	Friday 23 Sep 2016	1	95
16	23.2536842105263	23.3	Friday 23 Sep 2016	Friday 23 Sep 2016	1	95
4	22.3080701754386	22.3	Saturday 24 Sep 2016	Saturday 24 Sep 2016	1	345
13	20.648275862069	20.6	Saturday 24 Sep 2016	Saturday 24 Sep 2016	1	345
10	20.6159649122807	20.6	Sunday 25 Sep 2016	Sunday 25 Sep 2016	1	472
21	22.48	22.5	Sunday 25 Sep 2016	Sunday 25 Sep 2016	1	472
22	22.48	22.5	Sunday 25 Sep 2016	Sunday 25 Sep 2016	1	472
7	21.2818965517241	21.3	Monday 26 Sep 2016	Monday 26 Sep 2016	1	230
15	23.95	23.9	Monday 26 Sep 2016	Monday 26 Sep 2016	1	230
16	23.95	23.9	Tuesday 27 Sep 2016	Tuesday 27 Sep 2016	1	727
21	21.51	21.5	Tuesday 27 Sep 2016	Tuesday 27 Sep 2016	1	727
22	21.51	21.5	Tuesday 27 Sep 2016	Tuesday 27 Sep 2016	1	727
8	21.1059649122807	21.1	Wednesday 28 Sep 2016	Wednesday 28 Sep 2016	1	855
17	23.9837931034483	24.0	Wednesday 28 Sep 2016	Wednesday 28 Sep 2016	1	855
0	21.7677586206897	21.8	Thursday 29 Sep 2016	Thursday 29 Sep 2016	1	611
11	23.5545614035088	23.6	Thursday 29 Sep 2016	Thursday 29 Sep 2016	1	611
8	21.2903448275862	21.3	Friday 30 Sep 2016	Friday 30 Sep 2016	1	122
15	24.2372413793103	24.2	Friday 30 Sep 2016	Friday 30 Sep 2016	1	122
4	22.97	23.0	Saturday 01 Oct 2016	Saturday 01 Oct 2016	1	250
5	22.97	23.0	Saturday 01 Oct 2016	Saturday 01 Oct 2016	1	250
6	22.97	23.0	Saturday 01 Oct 2016	Saturday 01 Oct 2016	1	250
15	20.5637931034483	20.6	Saturday 01 Oct 2016	Saturday 01 Oct 2016	1	250
3	22.4968965517241	22.5	Sunday 02 Oct 2016	Sunday 02 Oct 2016	1	377
16	20.6417543859649	20.6	Sunday 02 Oct 2016	Sunday 02 Oct 2016	1	377
16	24.4314035087719	24.4	Monday 03 Oct 2016	Monday 03 Oct 2016	1	134
21	21.138275862069	21.1	Monday 03 Oct 2016	Monday 03 Oct 2016	1	134
6	20.9598245614035	21.0	Tuesday 04 Oct 2016	Tuesday 04 Oct 2016	1	631
14	24.0273684210526	24.0	Tuesday 04 Oct 2016	Tuesday 04 Oct 2016	1	631
16	23.8124561403509	23.8	Wednesday 05 Oct 2016	Wednesday 05 Oct 2016	1	759
21	21.3406896551724	21.3	Wednesday 05 Oct 2016	Wednesday 05 Oct 2016	1	759
8	21.1145614035088	21.1	Thursday 06 Oct 2016	Thursday 06 Oct 2016	1	516
15	23.46	23.5	Thursday 06 Oct 2016	Thursday 06 Oct 2016	1	516
16	23.46	23.5	Thursday 06 Oct 2016	Thursday 06 Oct 2016	1	516
15	23.95	23.9	Friday 07 Oct 2016	Friday 07 Oct 2016	1	28
16	23.95	23.9	Friday 07 Oct 2016	Friday 07 Oct 2016	1	28
23	21.0115517241379	21.0	Friday 07 Oct 2016	Friday 07 Oct 2016	1	28
12	20.53	20.5	Saturday 08 Oct 2016	Saturday 08 Oct 2016	1	278
13	20.53	20.5	Saturday 08 Oct 2016	Saturday 08 Oct 2016	1	278
14	20.53	20.5	Saturday 08 Oct 2016	Saturday 08 Oct 2016	1	278
15	20.53	20.5	Saturday 08 Oct 2016	Saturday 08 Oct 2016	1	278
23	22.4885964912281	22.5	Saturday 08 Oct 2016	Saturday 08 Oct 2016	1	278
5	22.4885964912281	22.5	Sunday 09 Oct 2016	Sunday 09 Oct 2016	1	405
17	20.3666666666667	20.4	Sunday 09 Oct 2016	Sunday 09 Oct 2016	1	405
9	20.53	20.5	Monday 10 Oct 2016	Monday 10 Oct 2016	1	163
10	20.53	20.5	Monday 10 Oct 2016	Monday 10 Oct 2016	1	163
11	20.53	20.5	Monday 10 Oct 2016	Monday 10 Oct 2016	1	163
20	22.3701724137931	22.4	Monday 10 Oct 2016	Monday 10 Oct 2016	1	163
15	23.95	23.9	Tuesday 11 Oct 2016	Tuesday 11 Oct 2016	1	660
20	20.9270689655172	20.9	Tuesday 11 Oct 2016	Tuesday 11 Oct 2016	1	660
8	21.0960344827586	21.1	Wednesday 12 Oct 2016	Wednesday 12 Oct 2016	1	788
16	23.6543103448276	23.7	Wednesday 12 Oct 2016	Wednesday 12 Oct 2016	1	788
14	23.5529310344828	23.6	Thursday 13 Oct 2016	Thursday 13 Oct 2016	1	545
22	21.0453448275862	21.0	Thursday 13 Oct 2016	Thursday 13 Oct 2016	1	545
8	21.0537931034483	21.1	Friday 14 Oct 2016	Friday 14 Oct 2016	1	57
15	23.46	23.5	Friday 14 Oct 2016	Friday 14 Oct 2016	1	57
17	22.1105263157895	22.1	Saturday 15 Oct 2016	Saturday 15 Oct 2016	1	307
21	20.779298245614	20.8	Saturday 15 Oct 2016	Saturday 15 Oct 2016	1	307
7	22.0075438596491	22.0	Sunday 16 Oct 2016	Sunday 16 Oct 2016	1	434
17	20.5385964912281	20.5	Sunday 16 Oct 2016	Sunday 16 Oct 2016	1	434
15	23.3224561403509	23.3	Monday 17 Oct 2016	Monday 17 Oct 2016	1	192
22	20.53	20.5	Monday 17 Oct 2016	Monday 17 Oct 2016	1	192
8	21.1551724137931	21.2	Tuesday 18 Oct 2016	Tuesday 18 Oct 2016	1	689
16	24.9806896551724	25.0	Tuesday 18 Oct 2016	Tuesday 18 Oct 2016	1	689
2	25.8006896551724	25.8	Wednesday 19 Oct 2016	Wednesday 19 Oct 2016	1	817
7	21.4842105263158	21.5	Wednesday 19 Oct 2016	Wednesday 19 Oct 2016	1	817
15	23.6458620689655	23.6	Thursday 20 Oct 2016	Thursday 20 Oct 2016	1	574
21	21.7086206896552	21.7	Thursday 20 Oct 2016	Thursday 20 Oct 2016	1	574
15	23.7134482758621	23.7	Friday 21 Oct 2016	Friday 21 Oct 2016	1	85
18	21.2005263157895	21.2	Friday 21 Oct 2016	Friday 21 Oct 2016	1	85
